date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-26, Yandy Diaz, Ryan Vilade, Jonathan Aranda, Junior Caminero, Ben Williamson, Jonny DeLuca, Nick Fortes, Cedric Mullins, Carson Williams,
2026-03-28, Yandy Diaz, Jonathan Aranda, Jake Fraley, Junior Caminero, Cedric Mullins, Chandler Simpson, Carson Williams, Richie Palacios, Hunter Feduccia,
2026-03-29, Yandy Diaz, Jonathan Aranda, Cedric Mullins, Junior Caminero, Chandler Simpson, Jonny DeLuca, Richie Palacios, Carson Williams, Hunter Feduccia,
2026-03-30, Yandy Diaz, Ryan Vilade, Jonathan Aranda, Junior Caminero, Ben Williamson, Jonny DeLuca, Nick Fortes, Chandler Simpson, Carson Williams,
2026-03-31, Yandy Diaz, Jonathan Aranda, Junior Caminero, Jake Fraley, Ben Williamson, Cedric Mullins, Nick Fortes, Chandler Simpson, Carson Williams,
2026-04-01, Yandy Diaz, Jonathan Aranda, Jake Fraley, Junior Caminero, Cedric Mullins, Nick Fortes, Chandler Simpson, Ben Williamson, Richie Palacios,
2026-04-03, Yandy Diaz, Jonathan Aranda, Junior Caminero, Jake Fraley, Nick Fortes, Cedric Mullins, Ben Williamson, Chandler Simpson, Carson Williams,
2026-04-04, Yandy Diaz, Jonathan Aranda, Jake Fraley, Junior Caminero, Cedric Mullins, Chandler Simpson, Ben Williamson, Hunter Feduccia, Richie Palacios,
2026-04-05, Yandy Diaz, Jonathan Aranda, Chandler Simpson, Junior Caminero, Cedric Mullins, Ben Williamson, Richie Palacios, Jonny DeLuca, Hunter Feduccia,
2026-04-06, Yandy Diaz, Jonathan Aranda, Jake Fraley, Junior Caminero, Chandler Simpson, Nick Fortes, Cedric Mullins, Ben Williamson, Taylor Walls,
2026-04-07, Yandy Diaz, Jonathan Aranda, Jake Fraley, Junior Caminero, Chandler Simpson, Cedric Mullins, Nick Fortes, Richie Palacios, Taylor Walls,
2026-04-08, Yandy Diaz, Jonathan Aranda, Jake Fraley, Junior Caminero, Chandler Simpson, Ben Williamson, Hunter Feduccia, Jonny DeLuca, Taylor Walls,
2026-04-10, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Cedric Mullins, Jonny DeLuca, Ben Williamson, Taylor Walls, Nick Fortes,
2026-04-11, Yandy Diaz, Ryan Vilade, Jonathan Aranda, Junior Caminero, Ben Williamson, Jonny DeLuca, Cedric Mullins, Nick Fortes, Taylor Walls,
2026-04-12, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Cedric Mullins, Richie Palacios, Taylor Walls, Hunter Feduccia,
2026-04-14, Yandy Diaz, Jonathan Aranda, Junior Caminero, Ryan Vilade, Ben Williamson, Chandler Simpson, Jonny DeLuca, Nick Fortes, Taylor Walls,
2026-04-15, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Cedric Mullins, Richie Palacios, Hunter Feduccia, Taylor Walls,
2026-04-16, Chandler Simpson, Junior Caminero, Cedric Mullins, Yandy Diaz, Ryan Vilade, Ben Williamson, Jonny DeLuca, Nick Fortes, Taylor Walls,
2026-04-17, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Ben Williamson, Cedric Mullins, Nick Fortes, Richie Palacios,
2026-04-18, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Cedric Mullins, Richie Palacios, Hunter Feduccia, Taylor Walls,
2026-04-19, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Cedric Mullins, Richie Palacios, Jonny DeLuca, Hunter Feduccia, Taylor Walls,
2026-04-20, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Cedric Mullins, Nick Fortes, Richie Palacios, Taylor Walls,
2026-04-21, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Cedric Mullins, Richie Palacios, Hunter Feduccia, Taylor Walls,
2026-04-22, Yandy Diaz, Jonathan Aranda, Junior Caminero, Ryan Vilade, Jonny DeLuca, Ben Williamson, Chandler Simpson, Nick Fortes, Taylor Walls,
2026-04-24, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jonny DeLuca, Cedric Mullins, Ben Williamson, Nick Fortes, Taylor Walls,
2026-04-25, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Ben Williamson, Cedric Mullins, Nick Fortes, Richie Palacios,
2026-04-26, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Ben Williamson, Cedric Mullins, Taylor Walls, Hunter Feduccia,
2026-04-27, Yandy Diaz, Jonathan Aranda, Junior Caminero, Ryan Vilade, Jonny DeLuca, Chandler Simpson, Ben Williamson, Nick Fortes, Taylor Walls,
2026-04-28, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Cedric Mullins, Nick Fortes, Richie Palacios, Taylor Walls,
2026-04-29, Chandler Simpson, Junior Caminero, Jonathan Aranda, Yandy Diaz, Jake Fraley, Cedric Mullins, Richie Palacios, Hunter Feduccia, Taylor Walls,
