date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-26, Francisco Lindor, Juan Soto, Bo Bichette, Jorge Polanco, Luis Robert Jr., Brett Baty, Marcus Semien, Carson Benge, Francisco Alvarez,
2026-03-28, Francisco Lindor, Juan Soto, Bo Bichette, Jorge Polanco, Luis Robert Jr., Brett Baty, Marcus Semien, Carson Benge, Francisco Alvarez,
2026-03-29, Francisco Lindor, Juan Soto, Bo Bichette, Jorge Polanco, Luis Robert Jr., Brett Baty, Marcus Semien, Carson Benge, Luis Torrens,
2026-03-30, Francisco Lindor, Juan Soto, Bo Bichette, Jorge Polanco, Brett Baty, Jared Young, Marcus Semien, Carson Benge, Francisco Alvarez,
2026-03-31, Francisco Lindor, Juan Soto, Bo Bichette, Luis Robert Jr., Jared Young, Mark Vientos, Marcus Semien, Carson Benge, Luis Torrens,
2026-04-01, Francisco Lindor, Juan Soto, Bo Bichette, Jorge Polanco, Luis Robert Jr., Mark Vientos, Marcus Semien, Francisco Alvarez, Tyrone Taylor,
2026-04-02, Francisco Lindor, Juan Soto, Bo Bichette, Jorge Polanco, Luis Robert Jr., Mark Vientos, Marcus Semien, Francisco Alvarez, Tyrone Taylor,
2026-04-03, Francisco Lindor, Juan Soto, Bo Bichette, Luis Robert Jr., Brett Baty, Mark Vientos, Marcus Semien, Carson Benge, Francisco Alvarez,
2026-04-04, Francisco Lindor, Bo Bichette, Jorge Polanco, Brett Baty, Mark Vientos, Jared Young, Marcus Semien, Carson Benge, Luis Torrens,
2026-04-05, Francisco Lindor, Bo Bichette, Jorge Polanco, Luis Robert Jr., Jared Young, Mark Vientos, Marcus Semien, Carson Benge, Francisco Alvarez,
2026-04-07, Francisco Lindor, Bo Bichette, Jorge Polanco, Luis Robert Jr., Brett Baty, Mark Vientos, Marcus Semien, Carson Benge, Francisco Alvarez,
2026-04-08, Francisco Lindor, Bo Bichette, Jorge Polanco, Luis Robert Jr., Brett Baty, Mark Vientos, Marcus Semien, Carson Benge, Francisco Alvarez,
2026-04-09, Francisco Lindor, Bo Bichette, Luis Robert Jr., Mark Vientos, Marcus Semien, Francisco Alvarez, Brett Baty, Luis Torrens, Tyrone Taylor,
2026-04-10, Francisco Lindor, Bo Bichette, Jared Young, Luis Robert Jr., Brett Baty, Marcus Semien, Ronny Mauricio, Francisco Alvarez, Carson Benge,
2026-04-11, Francisco Lindor, Luis Robert Jr., Jorge Polanco, Bo Bichette, Mark Vientos, Francisco Alvarez, Carson Benge, Marcus Semien, Tyrone Taylor,
2026-04-12, Francisco Lindor, Jorge Polanco, Jared Young, Bo Bichette, Brett Baty, Marcus Semien, Carson Benge, Luis Torrens, Tyrone Taylor,
2026-04-13, Francisco Lindor, Luis Robert Jr., Mark Vientos, Bo Bichette, Jorge Polanco, Francisco Alvarez, Tommy Pham, Marcus Semien, Tyrone Taylor,
2026-04-14, Francisco Lindor, Luis Robert Jr., Jorge Polanco, Bo Bichette, Francisco Alvarez, Brett Baty, Mark Vientos, Marcus Semien, Carson Benge,
2026-04-15, Francisco Lindor, Luis Robert Jr., Brett Baty, Bo Bichette, Francisco Alvarez, Carson Benge, Marcus Semien, MJ Melendez, Tommy Pham,
2026-04-17, Carson Benge, Bo Bichette, Francisco Lindor, Luis Robert Jr., Francisco Alvarez, MJ Melendez, Marcus Semien, Brett Baty, Tyrone Taylor,
2026-04-18, Carson Benge, Bo Bichette, Francisco Lindor, Luis Robert Jr., MJ Melendez, Francisco Alvarez, Mark Vientos, Brett Baty, Marcus Semien,
2026-04-19, Carson Benge, Bo Bichette, Francisco Lindor, Luis Robert Jr., MJ Melendez, Mark Vientos, Brett Baty, Marcus Semien, Luis Torrens,
2026-04-21, Marcus Semien, Francisco Lindor, Luis Robert Jr., Bo Bichette, MJ Melendez, Francisco Alvarez, Brett Baty, Mark Vientos, Carson Benge,
2026-04-22, Bo Bichette, Juan Soto, Luis Robert Jr., Francisco Lindor, Francisco Alvarez, Mark Vientos, Marcus Semien, Tommy Pham, Tyrone Taylor,
2026-04-23, Bo Bichette, Juan Soto, Francisco Alvarez, Luis Robert Jr., Brett Baty, Mark Vientos, Marcus Semien, Ronny Mauricio, Carson Benge,
2026-04-24, Bo Bichette, Juan Soto, Francisco Alvarez, Brett Baty, Mark Vientos, Marcus Semien, Carson Benge, Tyrone Taylor, Ronny Mauricio,
2026-04-26a, Bo Bichette, Juan Soto, Luis Robert Jr., Mark Vientos, Marcus Semien, Brett Baty, Tyrone Taylor, Tommy Pham, Luis Torrens,
2026-04-26b, Bo Bichette, Juan Soto, Francisco Alvarez, Brett Baty, MJ Melendez, Marcus Semien, Carson Benge, Ronny Mauricio, Tyrone Taylor,
2026-04-28, Bo Bichette, Juan Soto, Francisco Alvarez, MJ Melendez, Mark Vientos, Brett Baty, Marcus Semien, Carson Benge, Ronny Mauricio,
2026-04-29, Bo Bichette, Juan Soto, MJ Melendez, Francisco Alvarez, Brett Baty, Tyrone Taylor, Carson Benge, Marcus Semien, Ronny Mauricio,
2026-04-30, Bo Bichette, Juan Soto, MJ Melendez, Mark Vientos, Brett Baty, Marcus Semien, Carson Benge, Luis Torrens, Ronny Mauricio,
2026-05-01, Bo Bichette, Juan Soto, MJ Melendez, Francisco Alvarez, Brett Baty, Marcus Semien, Carson Benge, Tyrone Taylor, Ronny Mauricio,
2026-05-02, Bo Bichette, Juan Soto, Francisco Alvarez, Mark Vientos, Marcus Semien, Andy Ibanez, Tyrone Taylor, Austin Slater, Ronny Mauricio,
2026-05-03, Bo Bichette, Juan Soto, MJ Melendez, Brett Baty, Marcus Semien, Carson Benge, Mark Vientos, Tyrone Taylor, Luis Torrens,
2026-05-04, Juan Soto, Bo Bichette, MJ Melendez, Mark Vientos, Brett Baty, Marcus Semien, Carson Benge, Francisco Alvarez, Luis Torrens,
2026-05-06, Juan Soto, Bo Bichette, MJ Melendez, Mark Vientos, Brett Baty, Marcus Semien, Carson Benge, Francisco Alvarez, Luis Torrens,
