date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-26, Roman Anthony, Trevor Story, Jarren Duran, Willson Contreras, Caleb Durbin, Wilyer Abreu, Isiah Kiner-Falefa, Carlos Narvaez, Ceddanne Rafaela,
2026-03-28, Roman Anthony, Trevor Story, Jarren Duran, Willson Contreras, Wilyer Abreu, Caleb Durbin, Marcelo Mayer, Carlos Narvaez, Ceddanne Rafaela,
2026-03-29, Roman Anthony, Trevor Story, Jarren Duran, Willson Contreras, Wilyer Abreu, Caleb Durbin, Masataka Yoshida, Marcelo Mayer, Connor Wong,
2026-03-30, Roman Anthony, Trevor Story, Jarren Duran, Willson Contreras, Wilyer Abreu, Caleb Durbin, Marcelo Mayer, Carlos Narvaez, Ceddanne Rafaela,
2026-03-31, Roman Anthony, Trevor Story, Masataka Yoshida, Willson Contreras, Wilyer Abreu, Andruw Monasterio, Marcelo Mayer, Connor Wong, Ceddanne Rafaela,
2026-04-01, Jarren Duran, Trevor Story, Masataka Yoshida, Willson Contreras, Wilyer Abreu, Caleb Durbin, Ceddanne Rafaela, Isiah Kiner-Falefa, Connor Wong,
2026-04-03, Roman Anthony, Trevor Story, Jarren Duran, Willson Contreras, Wilyer Abreu, Caleb Durbin, Marcelo Mayer, Carlos Narvaez, Ceddanne Rafaela,
2026-04-04, Roman Anthony, Trevor Story, Jarren Duran, Willson Contreras, Wilyer Abreu, Caleb Durbin, Marcelo Mayer, Carlos Narvaez, Ceddanne Rafaela,
2026-04-05, Roman Anthony, Trevor Story, Jarren Duran, Willson Contreras, Wilyer Abreu, Masataka Yoshida, Caleb Durbin, Marcelo Mayer, Carlos Narvaez,
2026-04-06, Roman Anthony, Masataka Yoshida, Willson Contreras, Wilyer Abreu, Trevor Story, Marcelo Mayer, Caleb Durbin, Carlos Narvaez, Ceddanne Rafaela,
2026-04-07, Roman Anthony, Jarren Duran, Willson Contreras, Wilyer Abreu, Trevor Story, Marcelo Mayer, Ceddanne Rafaela, Connor Wong, Isiah Kiner-Falefa,
2026-04-08, Roman Anthony, Andruw Monasterio, Willson Contreras, Wilyer Abreu, Trevor Story, Caleb Durbin, Carlos Narvaez, Ceddanne Rafaela, Isiah Kiner-Falefa,
2026-04-10, Jarren Duran, Caleb Durbin, Masataka Yoshida, Willson Contreras, Wilyer Abreu, Trevor Story, Marcelo Mayer, Carlos Narvaez, Ceddanne Rafaela,
2026-04-11, Roman Anthony, Caleb Durbin, Jarren Duran, Willson Contreras, Wilyer Abreu, Trevor Story, Marcelo Mayer, Carlos Narvaez, Ceddanne Rafaela,
2026-04-12, Roman Anthony, Caleb Durbin, Jarren Duran, Willson Contreras, Wilyer Abreu, Trevor Story, Marcelo Mayer, Connor Wong, Ceddanne Rafaela,
2026-04-13, Roman Anthony, Caleb Durbin, Jarren Duran, Willson Contreras, Wilyer Abreu, Trevor Story, Marcelo Mayer, Carlos Narvaez, Ceddanne Rafaela,
2026-04-14, Roman Anthony, Caleb Durbin, Masataka Yoshida, Willson Contreras, Wilyer Abreu, Trevor Story, Jarren Duran, Carlos Narvaez, Isiah Kiner-Falefa,
2026-04-15, Roman Anthony, Ceddanne Rafaela, Masataka Yoshida, Trevor Story, Jarren Duran, Andruw Monasterio, Marcelo Mayer, Connor Wong, Isiah Kiner-Falefa,
2026-04-17, Roman Anthony, Willson Contreras, Wilyer Abreu, Trevor Story, Jarren Duran, Ceddanne Rafaela, Marcelo Mayer, Caleb Durbin, Connor Wong,
2026-04-18, Roman Anthony, Andruw Monasterio, Willson Contreras, Trevor Story, Wilyer Abreu, Ceddanne Rafaela, Caleb Durbin, Connor Wong, Isiah Kiner-Falefa,
2026-04-19, Roman Anthony, Andruw Monasterio, Willson Contreras, Trevor Story, Wilyer Abreu, Ceddanne Rafaela, Caleb Durbin, Carlos Narvaez, Isiah Kiner-Falefa,
2026-04-20, Roman Anthony, Willson Contreras, Wilyer Abreu, Masataka Yoshida, Trevor Story, Jarren Duran, Caleb Durbin, Marcelo Mayer, Carlos Narvaez,
2026-04-21, Roman Anthony, Willson Contreras, Masataka Yoshida, Wilyer Abreu, Trevor Story, Ceddanne Rafaela, Marcelo Mayer, Caleb Durbin, Carlos Narvaez,
2026-04-22, Ceddanne Rafaela, Willson Contreras, Wilyer Abreu, Trevor Story, Andruw Monasterio, Jarren Duran, Caleb Durbin, Connor Wong, Isiah Kiner-Falefa,
2026-04-23, Jarren Duran, Ceddanne Rafaela, Masataka Yoshida, Willson Contreras, Wilyer Abreu, Trevor Story, Marcelo Mayer, Caleb Durbin, Carlos Narvaez,
2026-04-24, Jarren Duran, Ceddanne Rafaela, Masataka Yoshida, Willson Contreras, Wilyer Abreu, Trevor Story, Marcelo Mayer, Caleb Durbin, Carlos Narvaez,
