date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-26, Brice Turang, William Contreras, Christian Yelich, Andrew Vaughn, Jake Bauers, Sal Frelick, David Hamilton, Garrett Mitchell, Joey Ortiz,
2026-03-28, Brice Turang, William Contreras, Christian Yelich, Jake Bauers, Garrett Mitchell, Sal Frelick, Joey Ortiz, David Hamilton, Brandon Lockridge,
2026-03-29, Brice Turang, William Contreras, Luis Rengifo, Gary Sanchez, Sal Frelick, Joey Ortiz, Jeferson Quero, Brandon Lockridge, Blake Perkins,
2026-03-30, Brice Turang, William Contreras, Christian Yelich, Luis Rengifo, Jake Bauers, Sal Frelick, Garrett Mitchell, David Hamilton, Brandon Lockridge,
2026-03-31, Brice Turang, Luis Rengifo, William Contreras, Christian Yelich, Gary Sanchez, Jake Bauers, Brandon Lockridge, Sal Frelick, Joey Ortiz,
2026-04-01, Brice Turang, William Contreras, Christian Yelich, Jake Bauers, Garrett Mitchell, Sal Frelick, Blake Perkins, David Hamilton, Joey Ortiz,
2026-04-04a, Brice Turang, Luis Rengifo, William Contreras, Christian Yelich, Garrett Mitchell, Jake Bauers, Sal Frelick, Brandon Lockridge, David Hamilton,
2026-04-04b, Brice Turang, Garrett Mitchell, Christian Yelich, Jake Bauers, Gary Sanchez, Sal Frelick, David Hamilton, Blake Perkins, Joey Ortiz,
2026-04-05, Brice Turang, Luis Rengifo, William Contreras, Christian Yelich, Gary Sanchez, Luis Matos, Brandon Lockridge, Blake Perkins, Joey Ortiz,
2026-04-06, Brice Turang, William Contreras, Christian Yelich, Garrett Mitchell, Jake Bauers, Luis Rengifo, Sal Frelick, David Hamilton, Blake Perkins,
2026-04-07, Brandon Lockridge, William Contreras, Luis Rengifo, Gary Sanchez, Joey Ortiz, Luis Matos, Sal Frelick, Blake Perkins, David Hamilton,
2026-04-08, Sal Frelick, Garrett Mitchell, Christian Yelich, Jake Bauers, Gary Sanchez, Luis Rengifo, Brandon Lockridge, David Hamilton, Joey Ortiz,
2026-04-10, Brice Turang, William Contreras, Christian Yelich, Garrett Mitchell, Jake Bauers, Luis Rengifo, Sal Frelick, Blake Perkins, David Hamilton,
2026-04-11, Brice Turang, Luis Rengifo, William Contreras, Christian Yelich, Gary Sanchez, Brandon Lockridge, Sal Frelick, Blake Perkins, Joey Ortiz,
2026-04-12, Brice Turang, William Contreras, Christian Yelich, Garrett Mitchell, Jake Bauers, Sal Frelick, Brandon Lockridge, David Hamilton, Joey Ortiz,
2026-04-14, Sal Frelick, William Contreras, Brice Turang, Gary Sanchez, Jake Bauers, Luis Matos, Garrett Mitchell, Joey Ortiz, David Hamilton,
2026-04-15, Sal Frelick, William Contreras, Brice Turang, Gary Sanchez, Jake Bauers, Brandon Lockridge, Garrett Mitchell, Joey Ortiz, David Hamilton,
2026-04-16, Brandon Lockridge, Brice Turang, William Contreras, Gary Sanchez, Luis Rengifo, Luis Matos, Greg Jones, David Hamilton, Joey Ortiz,
2026-04-17, Sal Frelick, William Contreras, Brice Turang, Gary Sanchez, Jake Bauers, Luis Rengifo, Garrett Mitchell, Greg Jones, David Hamilton,
2026-04-18, Sal Frelick, William Contreras, Brice Turang, Gary Sanchez, Jake Bauers, Luis Rengifo, Garrett Mitchell, Brandon Lockridge, Joey Ortiz,
