date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2024-03-29, Jackson Chourio, William Contreras, Christian Yelich, Rhys Hoskins, Willy Adames, Blake Perkins, Joey Ortiz, Gary Sanchez, Andruw Monasterio,
2024-03-30, Sal Frelick, William Contreras, Christian Yelich, Willy Adames, Jake Bauers, Rhys Hoskins, Oliver Dunn, Brice Turang, Jackson Chourio,
2024-03-31, Sal Frelick, William Contreras, Christian Yelich, Willy Adames, Oliver Dunn, Rhys Hoskins, Joey Ortiz, Brice Turang, Jackson Chourio,
2024-04-02, Sal Frelick, William Contreras, Christian Yelich, Willy Adames, Jake Bauers, Rhys Hoskins, Oliver Dunn, Brice Turang, Jackson Chourio,
2024-04-03, Jackson Chourio, William Contreras, Christian Yelich, Willy Adames, Rhys Hoskins, Sal Frelick, Gary Sanchez, Joey Ortiz, Brice Turang,
2024-04-05, Jackson Chourio, William Contreras, Christian Yelich, Willy Adames, Oliver Dunn, Rhys Hoskins, Sal Frelick, Joey Ortiz, Brice Turang,
2024-04-06, Sal Frelick, William Contreras, Christian Yelich, Willy Adames, Oliver Dunn, Jake Bauers, Gary Sanchez, Brice Turang, Jackson Chourio,
2024-04-07, Oliver Dunn, William Contreras, Willy Adames, Jake Bauers, Rhys Hoskins, Sal Frelick, Jackson Chourio, Brice Turang, Blake Perkins,
2024-04-08, Oliver Dunn, William Contreras, Christian Yelich, Willy Adames, Sal Frelick, Rhys Hoskins, Jackson Chourio, Brice Turang, Joey Ortiz,
2024-04-09, Oliver Dunn, William Contreras, Christian Yelich, Willy Adames, Jake Bauers, Rhys Hoskins, Sal Frelick, Brice Turang, Blake Perkins,
2024-04-10, Jackson Chourio, William Contreras, Christian Yelich, Willy Adames, Sal Frelick, Jake Bauers, Blake Perkins, Joey Ortiz, Brice Turang,
2024-04-12, Jackson Chourio, William Contreras, Christian Yelich, Willy Adames, Sal Frelick, Rhys Hoskins, Gary Sanchez, Andruw Monasterio, Joey Ortiz,
2024-04-13, Oliver Dunn, William Contreras, Sal Frelick, Willy Adames, Jake Bauers, Rhys Hoskins, Brice Turang, Jackson Chourio, Blake Perkins,
2024-04-14, William Contreras, Rhys Hoskins, Sal Frelick, Willy Adames, Gary Sanchez, Brice Turang, Joey Ortiz, Joey Wiemer, Blake Perkins,
2024-04-15, Jackson Chourio, William Contreras, Sal Frelick, Willy Adames, Rhys Hoskins, Brice Turang, Gary Sanchez, Blake Perkins, Joey Ortiz,
2024-04-16, Sal Frelick, William Contreras, Willy Adames, Jake Bauers, Rhys Hoskins, Blake Perkins, Brice Turang, Jackson Chourio, Joey Ortiz,
2024-04-17, Sal Frelick, William Contreras, Jake Bauers, Willy Adames, Oliver Dunn, Rhys Hoskins, Brice Turang, Jackson Chourio, Blake Perkins,
2024-04-19, Sal Frelick, William Contreras, Willy Adames, Oliver Dunn, Rhys Hoskins, Brice Turang, Gary Sanchez, Blake Perkins, Jackson Chourio,
2024-04-20, Sal Frelick, William Contreras, Willy Adames, Rhys Hoskins, Oliver Dunn, Gary Sanchez, Blake Perkins, Brice Turang, Jackson Chourio,
2024-04-21, Sal Frelick, William Contreras, Willy Adames, Rhys Hoskins, Blake Perkins, Brice Turang, Owen Miller, Joey Ortiz, Jackson Chourio,
2024-04-22, Sal Frelick, William Contreras, Willy Adames, Jake Bauers, Rhys Hoskins, Blake Perkins, Brice Turang, Jackson Chourio, Joey Ortiz,
2024-04-23, Jackson Chourio, William Contreras, Willy Adames, Rhys Hoskins, Blake Perkins, Joey Ortiz, Gary Sanchez, Joey Wiemer, Brice Turang,
2024-04-24, William Contreras, Willy Adames, Owen Miller, Rhys Hoskins, Blake Perkins, Joey Ortiz, Sal Frelick, Jackson Chourio, Brice Turang,
2024-04-25, Sal Frelick, William Contreras, Willy Adames, Jake Bauers, Rhys Hoskins, Oliver Dunn, Blake Perkins, Brice Turang, Joey Wiemer,
2024-04-26, Sal Frelick, William Contreras, Willy Adames, Rhys Hoskins, Blake Perkins, Gary Sanchez, Brice Turang, Joey Ortiz, Jackson Chourio,
2024-04-27, William Contreras, Willy Adames, Rhys Hoskins, Blake Perkins, Gary Sanchez, Joey Ortiz, Owen Miller, Jackson Chourio, Joey Wiemer,
2024-04-28, Sal Frelick, William Contreras, Willy Adames, Jake Bauers, Gary Sanchez, Blake Perkins, Brice Turang, Joey Ortiz, Jackson Chourio,
2024-04-29, Sal Frelick, William Contreras, Willy Adames, Jake Bauers, Rhys Hoskins, Blake Perkins, Brice Turang, Joey Ortiz, Jackson Chourio,
2024-04-30, William Contreras, Rhys Hoskins, Gary Sanchez, Willy Adames, Blake Perkins, Joey Ortiz, Jackson Chourio, Brice Turang, Joey Wiemer,
