date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-03-27, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ryan Jeffers, Ty France, Willi Castro, Jose Miranda, Harrison Bader,
2025-03-29, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ty France, Mickey Gasper, Willi Castro, Jose Miranda, Christian Vazquez,
2025-03-30, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ryan Jeffers, Ty France, Willi Castro, Jose Miranda, Harrison Bader,
2025-03-31, Byron Buxton, Carlos Correa, Ryan Jeffers, Ty France, Jose Miranda, Mickey Gasper, Willi Castro, Harrison Bader, Christian Vazquez,
2025-04-01, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ryan Jeffers, Ty France, Willi Castro, Edouard Julien, Jose Miranda,
2025-04-02, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ty France, Willi Castro, Edouard Julien, Harrison Bader, Christian Vazquez,
2025-04-03, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ty France, Willi Castro, Edouard Julien, Ryan Jeffers, Harrison Bader,
2025-04-05, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ty France, Willi Castro, Edouard Julien, Jose Miranda, Christian Vazquez,
2025-04-06, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Willi Castro, Ryan Jeffers, Edouard Julien, Mickey Gasper, Harrison Bader,
2025-04-07, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ty France, Jose Miranda, Willi Castro, Harrison Bader, Christian Vazquez,
2025-04-08, Byron Buxton, Ryan Jeffers, Trevor Larnach, Carlos Correa, Jose Miranda, Ty France, Edouard Julien, Harrison Bader, Mickey Gasper,
2025-04-09, Matt Wallner, Willi Castro, Carlos Correa, Trevor Larnach, Ty France, Edouard Julien, Harrison Bader, DaShawn Keirsey Jr., Christian Vazquez,
2025-04-10, Matt Wallner, Willi Castro, Carlos Correa, Trevor Larnach, Ty France, Ryan Jeffers, Edouard Julien, Jose Miranda, Harrison Bader,
2025-04-11, Matt Wallner, Willi Castro, Carlos Correa, Trevor Larnach, Byron Buxton, Edouard Julien, Ty France, Mickey Gasper, Christian Vazquez,
2025-04-12, Matt Wallner, Willi Castro, Carlos Correa, Trevor Larnach, Byron Buxton, Ty France, Edouard Julien, Harrison Bader, Christian Vazquez,
2025-04-13, Edouard Julien, Byron Buxton, Willi Castro, Matt Wallner, Ty France, Ryan Jeffers, Trevor Larnach, Brooks Lee, Harrison Bader,
2025-04-14, Edouard Julien, Byron Buxton, Willi Castro, Matt Wallner, Carlos Correa, Trevor Larnach, Ty France, Brooks Lee, Christian Vazquez,
2025-04-15, Edouard Julien, Byron Buxton, Matt Wallner, Ty France, Carlos Correa, Trevor Larnach, Ryan Jeffers, Willi Castro, Harrison Bader,
2025-04-16, Edouard Julien, Byron Buxton, Ty France, Trevor Larnach, Ryan Jeffers, Brooks Lee, Willi Castro, DaShawn Keirsey Jr., Harrison Bader,
2025-04-18, Edouard Julien, Byron Buxton, Ty France, Trevor Larnach, Carlos Correa, Ryan Jeffers, Brooks Lee, Luke Keaschall, DaShawn Keirsey Jr.,
2025-04-19, Byron Buxton, Luke Keaschall, Ryan Jeffers, Ty France, Carlos Correa, Harrison Bader, Jonah Bride, Christian Vazquez, DaShawn Keirsey Jr.,
2025-04-20, Edouard Julien, Byron Buxton, Ty France, Trevor Larnach, Carlos Correa, Ryan Jeffers, Luke Keaschall, Brooks Lee, Harrison Bader,
2025-04-22, Edouard Julien, Byron Buxton, Luke Keaschall, Trevor Larnach, Carlos Correa, Ty France, Ryan Jeffers, Brooks Lee, Harrison Bader,
2025-04-23, Edouard Julien, Byron Buxton, Luke Keaschall, Trevor Larnach, Carlos Correa, Ty France, Ryan Jeffers, Brooks Lee, Harrison Bader,
2025-04-24, Edouard Julien, Byron Buxton, Luke Keaschall, Trevor Larnach, Carlos Correa, Ty France, Brooks Lee, DaShawn Keirsey Jr., Christian Vazquez,
2025-04-25, Edouard Julien, Byron Buxton, Luke Keaschall, Trevor Larnach, Carlos Correa, Ryan Jeffers, Ty France, Brooks Lee, Harrison Bader,
2025-04-26, Ryan Jeffers, Byron Buxton, Carlos Correa, Ty France, Trevor Larnach, Jonah Bride, Brooks Lee, Harrison Bader, Christian Vazquez,
2025-04-27, Edouard Julien, Carlos Correa, Trevor Larnach, Ty France, Mickey Gasper, Ryan Jeffers, Brooks Lee, DaShawn Keirsey Jr., Harrison Bader,
2025-04-28, Edouard Julien, Byron Buxton, Carlos Correa, Trevor Larnach, Ty France, Ryan Jeffers, Mickey Gasper, Jonah Bride, Harrison Bader,
2025-04-29, Edouard Julien, Byron Buxton, Carlos Correa, Trevor Larnach, Ty France, Jonah Bride, Brooks Lee, Harrison Bader, Christian Vazquez,
2025-04-30, Mickey Gasper, Byron Buxton, Carlos Correa, Trevor Larnach, Ty France, Ryan Jeffers, Kody Clemens, Brooks Lee, DaShawn Keirsey Jr.,
2025-05-01, Edouard Julien, Carlos Correa, Byron Buxton, Trevor Larnach, Ty France, Brooks Lee, Harrison Bader, Kody Clemens, Christian Vazquez,
2025-05-02, Trevor Larnach, Byron Buxton, Brooks Lee, Carlos Correa, Ty France, Edouard Julien, Ryan Jeffers, Mickey Gasper, Harrison Bader,
2025-05-03, Trevor Larnach, Byron Buxton, Carlos Correa, Brooks Lee, Ty France, Ryan Jeffers, Kody Clemens, Harrison Bader, Christian Vazquez,
2025-05-04, Byron Buxton, Ryan Jeffers, Ty France, Carlos Correa, Jonah Bride, Brooks Lee, Harrison Bader, Trevor Larnach, Christian Vazquez,
2025-05-06, Byron Buxton, Ryan Jeffers, Ty France, Carlos Correa, Royce Lewis, Brooks Lee, Jonah Bride, Trevor Larnach, Willi Castro,
2025-05-07, Byron Buxton, Trevor Larnach, Ryan Jeffers, Ty France, Carlos Correa, Brooks Lee, Royce Lewis, Willi Castro, Kody Clemens,
2025-05-08, Byron Buxton, Trevor Larnach, Brooks Lee, Ty France, Carlos Correa, Willi Castro, Royce Lewis, Harrison Bader, Christian Vazquez,
2025-05-09, Byron Buxton, Trevor Larnach, Ty France, Brooks Lee, Ryan Jeffers, Carlos Correa, Willi Castro, Harrison Bader, Kody Clemens,
2025-05-10, Byron Buxton, Trevor Larnach, Ty France, Brooks Lee, Carlos Correa, Willi Castro, Royce Lewis, Harrison Bader, Christian Vazquez,
2025-05-11, Byron Buxton, Trevor Larnach, Ty France, Brooks Lee, Ryan Jeffers, Willi Castro, Royce Lewis, Kody Clemens, Harrison Bader,
2025-05-14a, Byron Buxton, Trevor Larnach, Ty France, Brooks Lee, Carlos Correa, Willi Castro, Royce Lewis, Harrison Bader, Christian Vazquez,
2025-05-14b, Byron Buxton, Trevor Larnach, Ryan Jeffers, Brooks Lee, Willi Castro, Harrison Bader, Kody Clemens, Jonah Bride, DaShawn Keirsey Jr.,
2025-05-15, Byron Buxton, Trevor Larnach, Ryan Jeffers, Brooks Lee, Carlos Correa, Willi Castro, Royce Lewis, Kody Clemens, DaShawn Keirsey Jr.,
2025-05-16, Trevor Larnach, Ryan Jeffers, Brooks Lee, Ty France, Willi Castro, Kody Clemens, Royce Lewis, DaShawn Keirsey Jr., Christian Vazquez,
2025-05-17, Trevor Larnach, Ryan Jeffers, Brooks Lee, Ty France, Kody Clemens, Royce Lewis, Harrison Bader, DaShawn Keirsey Jr., Christian Vazquez,
2025-05-18, Trevor Larnach, Ryan Jeffers, Brooks Lee, Ty France, Kody Clemens, Royce Lewis, Harrison Bader, DaShawn Keirsey Jr., Christian Vazquez,
2025-05-19, Ryan Jeffers, Brooks Lee, Royce Lewis, Ty France, Trevor Larnach, Jonah Bride, Carson McCusker, Harrison Bader, Willi Castro,
2025-05-21, Ryan Jeffers, Brooks Lee, Royce Lewis, Kody Clemens, Jonah Bride, Harrison Bader, Willi Castro, DaShawn Keirsey Jr., Christian Vazquez,
2025-05-23, Ryan Jeffers, Royce Lewis, Trevor Larnach, Carlos Correa, Ty France, Brooks Lee, Jonah Bride, Harrison Bader, Willi Castro,
2025-05-24, Trevor Larnach, Ty France, Brooks Lee, Royce Lewis, Kody Clemens, Harrison Bader, Willi Castro, DaShawn Keirsey Jr., Christian Vazquez,
2025-05-25, Ryan Jeffers, Ty France, Carlos Correa, Royce Lewis, Jonah Bride, Harrison Bader, Brooks Lee, Carson McCusker, Willi Castro,
2025-05-26, Ryan Jeffers, Trevor Larnach, Ty France, Carlos Correa, Kody Clemens, Willi Castro, Royce Lewis, Christian Vazquez, DaShawn Keirsey Jr.,
2025-05-27, Trevor Larnach, Ryan Jeffers, Carlos Correa, Brooks Lee, Ty France, Kody Clemens, Jonah Bride, Willi Castro, DaShawn Keirsey Jr.,
2025-05-28, Trevor Larnach, Ryan Jeffers, Carlos Correa, Brooks Lee, Ty France, Kody Clemens, Royce Lewis, Christian Vazquez, DaShawn Keirsey Jr.,
2025-05-30, Byron Buxton, Trevor Larnach, Ryan Jeffers, Carlos Correa, Brooks Lee, Ty France, Kody Clemens, Royce Lewis, Willi Castro,
2025-05-31, Byron Buxton, Trevor Larnach, Brooks Lee, Carlos Correa, Matt Wallner, Willi Castro, Kody Clemens, Harrison Bader, Christian Vazquez,
2025-06-01, Trevor Larnach, Ryan Jeffers, Matt Wallner, Carlos Correa, Willi Castro, Kody Clemens, Ty France, Harrison Bader, Royce Lewis,
2025-06-02, Byron Buxton, Trevor Larnach, Brooks Lee, Matt Wallner, Carlos Correa, Willi Castro, Kody Clemens, Ty France, Christian Vazquez,
2025-06-03, Byron Buxton, Ryan Jeffers, Trevor Larnach, Carlos Correa, Willi Castro, Ty France, Brooks Lee, Royce Lewis, Harrison Bader,
2025-06-04, Byron Buxton, Ryan Jeffers, Trevor Larnach, Ty France, Willi Castro, Royce Lewis, Harrison Bader, Brooks Lee, Christian Vazquez,
2025-06-05, Byron Buxton, Trevor Larnach, Ryan Jeffers, Matt Wallner, Willi Castro, Ty France, Kody Clemens, Brooks Lee, Harrison Bader,
2025-06-06, Byron Buxton, Trevor Larnach, Ty France, Matt Wallner, Brooks Lee, Royce Lewis, Kody Clemens, Harrison Bader, Christian Vazquez,
2025-06-07, Trevor Larnach, Ryan Jeffers, Carlos Correa, Matt Wallner, Ty France, Royce Lewis, Kody Clemens, Willi Castro, Harrison Bader,
2025-06-08, Byron Buxton, Trevor Larnach, Matt Wallner, Carlos Correa, Kody Clemens, Willi Castro, Ty France, Brooks Lee, Christian Vazquez,
2025-06-10, Byron Buxton, Trevor Larnach, Ryan Jeffers, Carlos Correa, Matt Wallner, Ty France, Royce Lewis, Willi Castro, Harrison Bader,
2025-06-11, Byron Buxton, Trevor Larnach, Matt Wallner, Ty France, Willi Castro, Carlos Correa, Kody Clemens, Brooks Lee, Christian Vazquez,
2025-06-12, Byron Buxton, Ryan Jeffers, Carlos Correa, Ty France, Royce Lewis, Willi Castro, Brooks Lee, Jonah Bride, Harrison Bader,
2025-06-13, Byron Buxton, Ryan Jeffers, Carlos Correa, Ty France, Royce Lewis, Willi Castro, Matt Wallner, Brooks Lee, Harrison Bader,
2025-06-14, Byron Buxton, Trevor Larnach, Willi Castro, Matt Wallner, Carlos Correa, Brooks Lee, Ty France, Kody Clemens, Christian Vazquez,
2025-06-15, Ryan Jeffers, Carlos Correa, Willi Castro, Ty France, Matt Wallner, Jonah Bride, Harrison Bader, Brooks Lee, Christian Vazquez,
2025-06-17, Byron Buxton, Ryan Jeffers, Willi Castro, Carlos Correa, Ty France, Brooks Lee, Trevor Larnach, Harrison Bader, Jonah Bride,
2025-06-18, Byron Buxton, Ty France, Carlos Correa, Matt Wallner, Willi Castro, Harrison Bader, Brooks Lee, Trevor Larnach, Christian Vazquez,
2025-06-19, Byron Buxton, Matt Wallner, Willi Castro, Trevor Larnach, Carlos Correa, Ty France, Brooks Lee, Ryan Jeffers, Kody Clemens,
2025-06-20, Byron Buxton, Matt Wallner, Willi Castro, Carlos Correa, Ryan Jeffers, Brooks Lee, Harrison Bader, Kody Clemens, Christian Vazquez,
2025-06-21, Byron Buxton, Ryan Jeffers, Willi Castro, Carlos Correa, Ty France, Brooks Lee, Harrison Bader, Matt Wallner, Jonah Bride,
2025-06-22, Byron Buxton, Matt Wallner, Trevor Larnach, Ty France, Brooks Lee, Carlos Correa, Kody Clemens, Ryan Jeffers, DaShawn Keirsey Jr.,
