date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-03-27, Jurickson Profar, Austin Riley, Matt Olson, Marcell Ozuna, Ozzie Albies, Michael Harris II, Drake Baldwin, Orlando Arcia, Jarred Kelenic,
2025-03-28, Jurickson Profar, Austin Riley, Matt Olson, Marcell Ozuna, Ozzie Albies, Michael Harris II, Drake Baldwin, Nick Allen, Jarred Kelenic,
2025-03-29, Jurickson Profar, Austin Riley, Matt Olson, Marcell Ozuna, Ozzie Albies, Michael Harris II, Drake Baldwin, Orlando Arcia, Jarred Kelenic,
2025-03-30, Jurickson Profar, Austin Riley, Matt Olson, Marcell Ozuna, Ozzie Albies, Michael Harris II, Orlando Arcia, Jarred Kelenic, Chadwick Tromp,
2025-03-31, Michael Harris II, Austin Riley, Matt Olson, Marcell Ozuna, Ozzie Albies, Drake Baldwin, Bryan De La Cruz, Jarred Kelenic, Orlando Arcia,
2025-04-01, Michael Harris II, Austin Riley, Matt Olson, Marcell Ozuna, Ozzie Albies, Drake Baldwin, Bryan De La Cruz, Jarred Kelenic, Nick Allen,
2025-04-02, Ozzie Albies, Marcell Ozuna, Austin Riley, Matt Olson, Bryan De La Cruz, Nick Allen, Stuart Fairchild, Chadwick Tromp, Eli White,
2025-04-04, Michael Harris II, Ozzie Albies, Marcell Ozuna, Matt Olson, Austin Riley, Bryan De La Cruz, Drake Baldwin, Nick Allen, Jarred Kelenic,
2025-04-05, Michael Harris II, Ozzie Albies, Marcell Ozuna, Matt Olson, Austin Riley, Bryan De La Cruz, Drake Baldwin, Nick Allen, Jarred Kelenic,
2025-04-08, Michael Harris II, Ozzie Albies, Marcell Ozuna, Matt Olson, Austin Riley, Bryan De La Cruz, Jarred Kelenic, Sean Murphy, Orlando Arcia,
2025-04-09, Michael Harris II, Ozzie Albies, Marcell Ozuna, Matt Olson, Austin Riley, Sean Murphy, Bryan De La Cruz, Jarred Kelenic, Orlando Arcia,
2025-04-10, Ozzie Albies, Austin Riley, Marcell Ozuna, Matt Olson, Sean Murphy, Bryan De La Cruz, Stuart Fairchild, Michael Harris II, Nick Allen,
2025-04-11, Michael Harris II, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Bryan De La Cruz, Jarred Kelenic, Drake Baldwin, Orlando Arcia,
2025-04-12, Michael Harris II, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Bryan De La Cruz, Jarred Kelenic, Nick Allen,
2025-04-13, Michael Harris II, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Jarred Kelenic, Nick Allen, Eli White,
2025-04-14, Ozzie Albies, Austin Riley, Matt Olson, Sean Murphy, Bryan De La Cruz, Michael Harris II, Stuart Fairchild, Nick Allen, Eli White,
2025-04-15, Michael Harris II, Austin Riley, Matt Olson, Sean Murphy, Ozzie Albies, Drake Baldwin, Eli White, Jarred Kelenic, Nick Allen,
2025-04-16, Michael Harris II, Austin Riley, Matt Olson, Sean Murphy, Ozzie Albies, Drake Baldwin, Bryan De La Cruz, Eli White, Orlando Arcia,
2025-04-18, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Michael Harris II, Nick Allen, Jarred Kelenic,
2025-04-19, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Michael Harris II, Nick Allen, Jarred Kelenic,
2025-04-20, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Michael Harris II, Drake Baldwin, Nick Allen, Jarred Kelenic,
2025-04-21, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Michael Harris II, Sean Murphy, Jarred Kelenic, Nick Allen,
2025-04-22, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Michael Harris II, Sean Murphy, Jarred Kelenic, Orlando Arcia,
2025-04-23, Michael Harris II, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Drake Baldwin, Eli White, Jarred Kelenic, Nick Allen,
2025-04-25, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Sean Murphy, Ozzie Albies, Michael Harris II, Eli White, Nick Allen,
2025-04-26, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Sean Murphy, Ozzie Albies, Michael Harris II, Eli White, Nick Allen,
2025-04-27, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Michael Harris II, Eli White, Drake Baldwin, Nick Allen,
2025-04-28, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Michael Harris II, Eli White, Nick Allen,
2025-04-29, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Michael Harris II, Eli White, Nick Allen,
2025-04-30, Michael Harris II, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Eli White, Drake Baldwin, Nick Allen, Eddie Rosario,
2025-05-02, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Sean Murphy, Ozzie Albies, Michael Harris II, Eli White, Nick Allen,
2025-05-03, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Sean Murphy, Ozzie Albies, Michael Harris II, Eli White, Nick Allen,
2025-05-04, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Michael Harris II, Eli White, Drake Baldwin, Nick Allen,
2025-05-05, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Sean Murphy, Ozzie Albies, Michael Harris II, Eli White, Nick Allen,
2025-05-06, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Eli White, Michael Harris II, Nick Allen,
2025-05-07, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Michael Harris II, Eli White, Drake Baldwin, Nick Allen,
2025-05-08, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Eli White, Michael Harris II, Nick Allen,
2025-05-09, Ozzie Albies, Austin Riley, Marcell Ozuna, Matt Olson, Eli White, Sean Murphy, Michael Harris II, Stuart Fairchild, Nick Allen,
2025-05-10, Alex Verdugo, Austin Riley, Marcell Ozuna, Matt Olson, Ozzie Albies, Sean Murphy, Michael Harris II, Eli White, Nick Allen,
2025-05-11, Alex Verdugo, Austin Riley, Matt Olson, Marcell Ozuna, Drake Baldwin, Ozzie Albies, Eli White, Michael Harris II, Nick Allen,
2025-05-12, Alex Verdugo, Austin Riley, Matt Olson, Marcell Ozuna, Michael Harris II, Sean Murphy, Ozzie Albies, Eli White, Nick Allen,
2025-05-13, Alex Verdugo, Austin Riley, Matt Olson, Marcell Ozuna, Drake Baldwin, Ozzie Albies, Michael Harris II, Eli White, Nick Allen,
2025-05-14, Eli White, Austin Riley, Marcell Ozuna, Matt Olson, Sean Murphy, Ozzie Albies, Michael Harris II, Stuart Fairchild, Nick Allen,
2025-05-15, Alex Verdugo, Drake Baldwin, Marcell Ozuna, Matt Olson, Austin Riley, Michael Harris II, Ozzie Albies, Eli White, Nick Allen,
