date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Vosler, Jason;Myers, Wil;Steer, Spencer;Benson, Will;Barrero, Jose;
2023-04-01;India, Jonathan;Steer, Spencer;Myers, Wil;Stephenson, Tyler;Newman, Kevin;Fairchild, Stuart;Casali, Curt;Barrero, Jose;Friedl, TJ;
2023-04-02;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Vosler, Jason;Myers, Wil;Steer, Spencer;Benson, Will;Newman, Kevin;
2023-04-03;India, Jonathan;Steer, Spencer;Myers, Wil;Stephenson, Tyler;Newman, Kevin;Fairchild, Stuart;Maile, Luke;Barrero, Jose;Friedl, TJ;
2023-04-04;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Vosler, Jason;Myers, Wil;Steer, Spencer;Newman, Kevin;Benson, Will;
2023-04-07;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Vosler, Jason;Steer, Spencer;Benson, Will;Barrero, Jose;
2023-04-08;India, Jonathan;Steer, Spencer;Myers, Wil;Stephenson, Tyler;Newman, Kevin;Friedl, TJ;Fairchild, Stuart;Barrero, Jose;Casali, Curt;
2023-04-09;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Vosler, Jason;Steer, Spencer;Newman, Kevin;Benson, Will;
2023-04-10;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Vosler, Jason;Steer, Spencer;Benson, Will;Barrero, Jose;
2023-04-11;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Vosler, Jason;Steer, Spencer;Casali, Curt;Barrero, Jose;
2023-04-12;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Vosler, Jason;Barrero, Jose;Maile, Luke;Benson, Will;
2023-04-13;India, Jonathan;Steer, Spencer;Fairchild, Stuart;Stephenson, Tyler;Myers, Wil;Senzel, Nick;Newman, Kevin;Casali, Curt;Barrero, Jose;
2023-04-14;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Vosler, Jason;Steer, Spencer;Senzel, Nick;Barrero, Jose;
2023-04-15;India, Jonathan;Steer, Spencer;Fairchild, Stuart;Stephenson, Tyler;Myers, Wil;Senzel, Nick;Friedl, TJ;Barrero, Jose;Casali, Curt;
2023-04-16;India, Jonathan;Friedl, TJ;Fraley, Jake;Vosler, Jason;Myers, Wil;Steer, Spencer;Senzel, Nick;Newman, Kevin;Maile, Luke;
2023-04-17;India, Jonathan;Fairchild, Stuart;Myers, Wil;Stephenson, Tyler;Newman, Kevin;Fraley, Jake;Senzel, Nick;Barrero, Jose;Friedl, TJ;
2023-04-18;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Newman, Kevin;Vosler, Jason;Senzel, Nick;Casali, Curt;
2023-04-19;India, Jonathan;Friedl, TJ;Fraley, Jake;Stephenson, Tyler;Newman, Kevin;Vosler, Jason;Fairchild, Stuart;Barrero, Jose;Maile, Luke;
2023-04-20;India, Jonathan;Friedl, TJ;Steer, Spencer;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Vosler, Jason;Senzel, Nick;Barrero, Jose;
2023-04-21;India, Jonathan;Friedl, TJ;Steer, Spencer;Fraley, Jake;Stephenson, Tyler;Myers, Wil;Vosler, Jason;Senzel, Nick;Barrero, Jose;
2023-04-22;India, Jonathan;Steer, Spencer;Fairchild, Stuart;Stephenson, Tyler;Myers, Wil;Newman, Kevin;Senzel, Nick;Barrero, Jose;Casali, Curt;
2023-04-23;India, Jonathan;Friedl, TJ;Steer, Spencer;Fraley, Jake;Myers, Wil;Fairchild, Stuart;Vosler, Jason;Barrero, Jose;Maile, Luke;
2023-04-24;India, Jonathan;Friedl, TJ;Steer, Spencer;Stephenson, Tyler;Fraley, Jake;Myers, Wil;Ramos, Henry;Senzel, Nick;Barrero, Jose;
2023-04-25;India, Jonathan;Steer, Spencer;Fairchild, Stuart;Stephenson, Tyler;Ramos, Henry;Newman, Kevin;Senzel, Nick;Barrero, Jose;Maile, Luke;
2023-04-26;India, Jonathan;Friedl, TJ;Steer, Spencer;Stephenson, Tyler;Fraley, Jake;Ramos, Henry;Newman, Kevin;Senzel, Nick;Casali, Curt;
2023-04-28;India, Jonathan;Friedl, TJ;Steer, Spencer;Stephenson, Tyler;Fraley, Jake;Ramos, Henry;Senzel, Nick;Fairchild, Stuart;Barrero, Jose;
2023-04-29;India, Jonathan;Steer, Spencer;Fairchild, Stuart;Stephenson, Tyler;Ramos, Henry;Newman, Kevin;Senzel, Nick;Barrero, Jose;Maile, Luke;
2023-04-30;Newman, Kevin;Steer, Spencer;Fairchild, Stuart;Stephenson, Tyler;Ramos, Henry;Senzel, Nick;Barrero, Jose;Casali, Curt;Newman, Kevin;
2023-05-01;India, Jonathan;Steer, Spencer;Fairchild, Stuart;Stephenson, Tyler;Ramos, Henry;Newman, Kevin;Senzel, Nick;Barrero, Jose;Maile, Luke;
2023-05-02;India, Jonathan;Friedl, TJ;Steer, Spencer;Fairchild, Stuart;Fraley, Jake;Senzel, Nick;Ramos, Henry;Newman, Kevin;Casali, Curt;
2023-05-03;India, Jonathan;Friedl, TJ;Steer, Spencer;Stephenson, Tyler;Fraley, Jake;Senzel, Nick;Fairchild, Stuart;Newman, Kevin;Barrero, Jose;
2023-05-05;India, Jonathan;Friedl, TJ;Steer, Spencer;Stephenson, Tyler;Fraley, Jake;Ramos, Henry;Senzel, Nick;Newman, Kevin;Maile, Luke;
2023-05-06;India, Jonathan;Friedl, TJ;Steer, Spencer;Stephenson, Tyler;Ramos, Henry;Senzel, Nick;Myers, Wil;Barrero, Jose;Casali, Curt;
2023-05-07;India, Jonathan;Friedl, TJ;Steer, Spencer;Stephenson, Tyler;Ramos, Henry;Senzel, Nick;Myers, Wil;Newman, Kevin;Barrero, Jose;
2023-05-09;India, Jonathan;Senzel, Nick;Steer, Spencer;Stephenson, Tyler;Fairchild, Stuart;Myers, Wil;Newman, Kevin;Friedl, TJ;Maile, Luke;
2023-05-10;India, Jonathan;Friedl, TJ;Steer, Spencer;Fraley, Jake;Stephenson, Tyler;Senzel, Nick;Senzel, Nick;Myers, Wil;Ramos, Henry;
2023-05-11;India, Jonathan;Friedl, TJ;Steer, Spencer;Fraley, Jake;Stephenson, Tyler;Senzel, Nick;Ramos, Henry;Newman, Kevin;Casali, Curt;
2023-05-12;India, Jonathan;Fraley, Jake;Steer, Spencer;Stephenson, Tyler;Senzel, Nick;Ramos, Henry;Myers, Wil;Fairchild, Stuart;Barrero, Jose;
2023-05-13;India, Jonathan;Fraley, Jake;Steer, Spencer;Stephenson, Tyler;Ramos, Henry;Fairchild, Stuart;Newman, Kevin;Barrero, Jose;Casali, Curt;
2023-05-14;India, Jonathan;Senzel, Nick;Steer, Spencer;Stephenson, Tyler;Fairchild, Stuart;Ramos, Henry;Myers, Wil;Newman, Kevin;Maile, Luke;
2023-05-15;India, Jonathan;McLain, Matt;Fraley, Jake;Steer, Spencer;Stephenson, Tyler;Senzel, Nick;Ramos, Henry;Myers, Wil;Fairchild, Stuart;
2023-05-16;India, Jonathan;McLain, Matt;Fraley, Jake;Steer, Spencer;Stephenson, Tyler;Senzel, Nick;Myers, Wil;Fairchild, Stuart;Casali, Curt;
2023-05-17;India, Jonathan;Senzel, Nick;Steer, Spencer;Fairchild, Stuart;Newman, Kevin;Myers, Wil;Barrero, Jose;Fraley, Jake;Maile, Luke;
2023-05-19;India, Jonathan;McLain, Matt;Fraley, Jake;Steer, Spencer;Stephenson, Tyler;Senzel, Nick;Ramos, Henry;Myers, Wil;Barrero, Jose;
2023-05-20;India, Jonathan;McLain, Matt;Fraley, Jake;Steer, Spencer;Stephenson, Tyler;Senzel, Nick;Myers, Wil;Barrero, Jose;Maile, Luke;
2023-05-21;India, Jonathan;McLain, Matt;Fraley, Jake;Steer, Spencer;Senzel, Nick;Fairchild, Stuart;Benson, Will;Newman, Kevin;Maile, Luke;
2023-05-22;India, Jonathan;McLain, Matt;Steer, Spencer;Stephenson, Tyler;Senzel, Nick;Fairchild, Stuart;Myers, Wil;Barrero, Jose;Casali, Curt;
2023-05-23;Friedl, TJ;McLain, Matt;India, Jonathan;Fraley, Jake;Stephenson, Tyler;Steer, Spencer;Senzel, Nick;Myers, Wil;Newman, Kevin;
2023-05-24;India, Jonathan;McLain, Matt;Steer, Spencer;Stephenson, Tyler;Senzel, Nick;Fairchild, Stuart;Newman, Kevin;Maile, Luke;Barrero, Jose;
2023-05-25;Friedl, TJ;McLain, Matt;India, Jonathan;Fraley, Jake;Stephenson, Tyler;Steer, Spencer;Senzel, Nick;Fairchild, Stuart;Maile, Luke;
2023-05-26;India, Jonathan;McLain, Matt;Steer, Spencer;Stephenson, Tyler;Senzel, Nick;Fairchild, Stuart;Newman, Kevin;Barrero, Jose;Casali, Curt;
2023-05-27;Friedl, TJ;McLain, Matt;India, Jonathan;Fraley, Jake;Stephenson, Tyler;Steer, Spencer;Senzel, Nick;Fairchild, Stuart;Casali, Curt;
2023-05-28;India, Jonathan;McLain, Matt;Steer, Spencer;Stephenson, Tyler;Fairchild, Stuart;Senzel, Nick;Newman, Kevin;Fraley, Jake;Barrero, Jose;
2023-05-30;Friedl, TJ;McLain, Matt;India, Jonathan;Fraley, Jake;Stephenson, Tyler;Steer, Spencer;Newman, Kevin;Benson, Will;Fairchild, Stuart;
2023-05-31;Newman, Kevin;McLain, Matt;India, Jonathan;Steer, Spencer;Stephenson, Tyler;Fairchild, Stuart;Senzel, Nick;Barrero, Jose;Maile, Luke;
2023-06-01;Newman, Kevin;McLain, Matt;India, Jonathan;Steer, Spencer;Stephenson, Tyler;Fairchild, Stuart;Senzel, Nick;Barrero, Jose;Casali, Curt;
