date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-02-21, Shohei Ohtani, Teoscar Hernandez, Andy Pages, Dalton Rushing, Santiago Espinal, Hyeseong Kim, Alex Freeland, Ryan Ward, Zach Ehrhard,
2026-02-22, Miguel Rojas, Kyle Tucker, Will Smith, Ryan Ward, Nick Senzel, James Tibbs III, Zach Ehrhard, Ryan Fitzgerald, Michael Siani,
2026-02-23, Hyeseong Kim, Teoscar Hernandez, Andy Pages, Dalton Rushing, Santiago Espinal, Alex Freeland, Keston Hiura, Zach Ehrhard, James Tibbs III,
2026-02-24, Miguel Rojas, Kyle Tucker, Will Smith, Freddie Freeman, Teoscar Hernandez, Andy Pages, Alex Freeland, Nick Senzel, Keston Hiura,
2026-02-25, Hyeseong Kim, Santiago Espinal, Dalton Rushing, Alex Freeland, Ryan Ward, Nick Senzel, James Tibbs III, Zach Ehrhard, Noah Miller,
2026-02-26, Miguel Rojas, Kyle Tucker, Will Smith, Freddie Freeman, Teoscar Hernandez, Max Muncy, Andy Pages, Alex Call, Hyeseong Kim,
2026-02-27, Alex Freeland, Santiago Espinal, Dalton Rushing, Nick Senzel, Keston Hiura, Ryan Ward, James Tibbs III, Zach Ehrhard, Michael Siani,
2026-02-28a, Alex Call, Kyle Tucker, Santiago Espinal, Dalton Rushing, Andy Pages, Alex Freeland, Nick Senzel, Ryan Ward, Zach Ehrhard,
2026-02-28b, Miguel Rojas, Freddie Freeman, Will Smith, Max Muncy, Teoscar Hernandez, James Tibbs III, Keston Hiura, Noah Miller, Michael Siani,
2026-03-01, Miguel Rojas, Teoscar Hernandez, Mookie Betts, Freddie Freeman, Andy Pages, Max Muncy, Zach Ehrhard, James Tibbs III, Eliezer Alfonzo,
2026-03-02, Alex Call, Alex Freeland, Mookie Betts, Dalton Rushing, Santiago Espinal, Ryan Ward, James Tibbs III, Zach Ehrhard, Michael Siani,
2026-03-03, Miguel Rojas, Teoscar Hernandez, Andy Pages, Alex Freeland, Nick Senzel, Zach Ehrhard, Ryan Ward, Noah Miller, Eliezer Alfonzo,
2026-03-05, Alex Call, Alex Freeland, Max Muncy, Santiago Espinal, Ryan Ward, Zach Ehrhard, Zach Ehrhard, Noah Miller, Michael Siani,
2026-03-06, Miguel Rojas, Freddie Freeman, Mookie Betts, Teoscar Hernandez, Dalton Rushing, Alex Freeland, Nick Senzel, James Tibbs III, Michael Siani,
2026-03-07, Miguel Rojas, Freddie Freeman, Mookie Betts, Teoscar Hernandez, Max Muncy, Andy Pages, Santiago Espinal, Alex Call, Eliezer Alfonzo,
2026-03-08, Alex Call, Kyle Tucker, Andy Pages, Santiago Espinal, Dalton Rushing, Alex Freeland, Nick Senzel, Ryan Ward, Zach Ehrhard,
2026-03-09, Alex Freeland, Teoscar Hernandez, Max Muncy, Nick Senzel, Dalton Rushing, Zach Ehrhard, James Tibbs III, Noah Miller, Michael Siani,
2026-03-10, Miguel Rojas, Kyle Tucker, Mookie Betts, Freddie Freeman, Max Muncy, Andy Pages, Alex Call, Santiago Espinal, Eliezer Alfonzo,
2026-03-12, Miguel Rojas, Andy Pages, Teoscar Hernandez, Freddie Freeman, Alex Call, Max Muncy, Santiago Espinal, Dalton Rushing, Nick Senzel,
2026-03-13, Miguel Rojas, Kyle Tucker, Teoscar Hernandez, Alex Call, Santiago Espinal, Alex Freeland, Nick Senzel, James Tibbs III, Eliezer Alfonzo,
